outlet,article_id,entity_type,sentence,phrase,cluster_id
wsj,wsj_14_may28,victim,"From 12:03 to 12:46, the director of the Texas Department of Public Safety added, 911 dispatchers received numerous calls from within the classroom where the gunman had locked himself, including repeated calls from a child whispering that people were dead and begging: ""Please send the police now.""",Please send the police now,-1
wsj,wsj_14_may28,shooter,"Meanwhile, at least 19 law-enforcement officers waited in the hallway, because a commander on scene believed no lives were at risk and it was better to wait until a tactical team could get keys to the classroom where the gunman had locked himself before entering, according to the director of the Texas Department of Public Safety.",19 law-enforcement officers,0
wsj,wsj_14_may28,shooter,"Meanwhile, at least 19 law-enforcement officers waited in the hallway, because a commander on scene believed no lives were at risk and it was better to wait until a tactical team could get keys to the classroom where the gunman had locked himself before entering, according to the director of the Texas Department of Public Safety.",waited in the hallway,-1
wsj,wsj_14_may28,shooter,"Meanwhile, at least 19 law-enforcement officers waited in the hallway, because a commander on scene believed no lives were at risk and it was better to wait until a tactical team could get keys to the classroom where the gunman had locked himself before entering, according to the director of the Texas Department of Public Safety.",commander on scene,0
wsj,wsj_14_may28,shooter,"Meanwhile, at least 19 law-enforcement officers waited in the hallway, because a commander on scene believed no lives were at risk and it was better to wait until a tactical team could get keys to the classroom where the gunman had locked himself before entering, according to the director of the Texas Department of Public Safety.",no lives at risk,0
wsj,wsj_14_may28,shooter,"Meanwhile, at least 19 law-enforcement officers waited in the hallway, because a commander on scene believed no lives were at risk and it was better to wait until a tactical team could get keys to the classroom where the gunman had locked himself before entering, according to the director of the Texas Department of Public Safety.",better to wait,-1
wsj,wsj_14_may28,shooter,"Meanwhile, at least 19 law-enforcement officers waited in the hallway, because a commander on scene believed no lives were at risk and it was better to wait until a tactical team could get keys to the classroom where the gunman had locked himself before entering, according to the director of the Texas Department of Public Safety.",tactical team,0
wsj,wsj_14_may28,shooter,"Meanwhile, at least 19 law-enforcement officers waited in the hallway, because a commander on scene believed no lives were at risk and it was better to wait until a tactical team could get keys to the classroom where the gunman had locked himself before entering, according to the director of the Texas Department of Public Safety.",get keys,-1
wsj,wsj_14_may28,shooter,"Meanwhile, at least 19 law-enforcement officers waited in the hallway, because a commander on scene believed no lives were at risk and it was better to wait until a tactical team could get keys to the classroom where the gunman had locked himself before entering, according to the director of the Texas Department of Public Safety.",gunman locked himself,0
wsj,wsj_14_may28,shooter,"A Border Patrol tactical team ultimately did so, and killed the gunman, at 12:50 p.m., the director of the Texas Department of Public Safety said.",Border Patrol tactical team,0
wsj,wsj_14_may28,shooter,"A Border Patrol tactical team ultimately did so, and killed the gunman, at 12:50 p.m., the director of the Texas Department of Public Safety said.",killed the gunman,0
wsj,wsj_14_may28,shooter,"A Border Patrol tactical team ultimately did so, and killed the gunman, at 12:50 p.m., the director of the Texas Department of Public Safety said.",12:50 p.m.,0
wsj,wsj_14_may28,shooter,"A Border Patrol tactical team ultimately did so, and killed the gunman, at 12:50 p.m., the director of the Texas Department of Public Safety said.",director of the Texas Department of Public Safety,0
wsj,wsj_14_may28,victim,"A Border Patrol tactical team ultimately did so, and killed the gunman, at 12:50 p.m., the director of the Texas Department of Public Safety said.",Border Patrol tactical team,0
wsj,wsj_14_may28,victim,"A Border Patrol tactical team ultimately did so, and killed the gunman, at 12:50 p.m., the director of the Texas Department of Public Safety said.",killed the gunman,0
wsj,wsj_14_may28,victim,"A Border Patrol tactical team ultimately did so, and killed the gunman, at 12:50 p.m., the director of the Texas Department of Public Safety said.",12:50 p.m.,0
wsj,wsj_14_may28,victim,"A Border Patrol tactical team ultimately did so, and killed the gunman, at 12:50 p.m., the director of the Texas Department of Public Safety said.",director of the Texas Department of Public Safety,0
wsj,wsj_14_may28,shooter,"""The on scene commander at that time believed the classroom where the gunman had locked himself had transitioned from an active shooter to a barricaded subject,"" the director of the Texas Department of Public Safety said.",on scene commander,0
wsj,wsj_14_may28,shooter,"""The on scene commander at that time believed the classroom where the gunman had locked himself had transitioned from an active shooter to a barricaded subject,"" the director of the Texas Department of Public Safety said.",active shooter,0
wsj,wsj_14_may28,shooter,"""The on scene commander at that time believed the classroom where the gunman had locked himself had transitioned from an active shooter to a barricaded subject,"" the director of the Texas Department of Public Safety said.",barricaded subject,0
wsj,wsj_14_may28,shooter,"""The on scene commander at that time believed the classroom where the gunman had locked himself had transitioned from an active shooter to a barricaded subject,"" the director of the Texas Department of Public Safety said.",locked himself,0
wsj,wsj_14_may28,shooter,"""The on scene commander at that time believed the classroom where the gunman had locked himself had transitioned from an active shooter to a barricaded subject,"" the director of the Texas Department of Public Safety said.",transitioned,-1
wsj,wsj_14_may28,shooter,"""Obviously, based upon the information we have, children in the classroom where the gunman had locked himself were at risk, and the gunman was in fact still an active shooter . . .",active shooter,0
wsj,wsj_14_may28,shooter,"""Obviously, based upon the information we have, children in the classroom where the gunman had locked himself were at risk, and the gunman was in fact still an active shooter . . .",locked himself,0
wsj,wsj_14_may28,shooter,"""Obviously, based upon the information we have, children in the classroom where the gunman had locked himself were at risk, and the gunman was in fact still an active shooter . . .",children at risk,0
