outlet,article_id,entity_type,sentence,phrase
wsj,wsj_2_may26,victim,"One a small, elite team that has a presence in this town and responded to calls about the incident on local police radio agent took rounds to Its roughly 240 agents's shield upon entering and a second was wounded by shrapnel.",wounded by shrapnel
wsj,wsj_2_may26,shooter,A third killed the mass shooter at an elementary school here Tuesday.,mass shooter
wsj,wsj_2_may26,shooter,A third killed the mass shooter at an elementary school here Tuesday.,killed
wsj,wsj_2_may26,shooter,A third killed the mass shooter at an elementary school here Tuesday.,third
wsj,wsj_2_may26,victim,A third killed the mass shooter at an elementary school here Tuesday.,third
wsj,wsj_2_may26,victim,A third killed the mass shooter at an elementary school here Tuesday.,mass shooter
wsj,wsj_2_may26,victim,A third killed the mass shooter at an elementary school here Tuesday.,elementary school
wsj,wsj_2_may26,victim,A third killed the mass shooter at an elementary school here Tuesday.,killed
wsj,wsj_16_may26,shooter,"The gunman who the mass shooting 19 students and two teachers at an elementary school in Uvalde, Texas, had a confrontation with an armed security guard before getting into the building and sent a private Facebook message about The gunman who killed 19 students and two teachers at an elementary school in Uvalde, Texas,'s intention to commit the mass shooting minutes before driving there, officials said.",The gunman
wsj,wsj_16_may26,shooter,"The gunman who the mass shooting 19 students and two teachers at an elementary school in Uvalde, Texas, had a confrontation with an armed security guard before getting into the building and sent a private Facebook message about The gunman who killed 19 students and two teachers at an elementary school in Uvalde, Texas,'s intention to commit the mass shooting minutes before driving there, officials said.",mass shooting
wsj,wsj_16_may26,shooter,"The gunman who the mass shooting 19 students and two teachers at an elementary school in Uvalde, Texas, had a confrontation with an armed security guard before getting into the building and sent a private Facebook message about The gunman who killed 19 students and two teachers at an elementary school in Uvalde, Texas,'s intention to commit the mass shooting minutes before driving there, officials said.",19 students
wsj,wsj_16_may26,shooter,"The gunman who the mass shooting 19 students and two teachers at an elementary school in Uvalde, Texas, had a confrontation with an armed security guard before getting into the building and sent a private Facebook message about The gunman who killed 19 students and two teachers at an elementary school in Uvalde, Texas,'s intention to commit the mass shooting minutes before driving there, officials said.",two teachers
wsj,wsj_16_may26,shooter,"The gunman who the mass shooting 19 students and two teachers at an elementary school in Uvalde, Texas, had a confrontation with an armed security guard before getting into the building and sent a private Facebook message about The gunman who killed 19 students and two teachers at an elementary school in Uvalde, Texas,'s intention to commit the mass shooting minutes before driving there, officials said.",elementary school
wsj,wsj_16_may26,shooter,"The gunman who the mass shooting 19 students and two teachers at an elementary school in Uvalde, Texas, had a confrontation with an armed security guard before getting into the building and sent a private Facebook message about The gunman who killed 19 students and two teachers at an elementary school in Uvalde, Texas,'s intention to commit the mass shooting minutes before driving there, officials said.","Uvalde, Texas"
wsj,wsj_16_may26,shooter,"The gunman who the mass shooting 19 students and two teachers at an elementary school in Uvalde, Texas, had a confrontation with an armed security guard before getting into the building and sent a private Facebook message about The gunman who killed 19 students and two teachers at an elementary school in Uvalde, Texas,'s intention to commit the mass shooting minutes before driving there, officials said.",confrontation
wsj,wsj_16_may26,shooter,"The gunman who the mass shooting 19 students and two teachers at an elementary school in Uvalde, Texas, had a confrontation with an armed security guard before getting into the building and sent a private Facebook message about The gunman who killed 19 students and two teachers at an elementary school in Uvalde, Texas,'s intention to commit the mass shooting minutes before driving there, officials said.",armed security guard
wsj,wsj_16_may26,shooter,"The gunman who the mass shooting 19 students and two teachers at an elementary school in Uvalde, Texas, had a confrontation with an armed security guard before getting into the building and sent a private Facebook message about The gunman who killed 19 students and two teachers at an elementary school in Uvalde, Texas,'s intention to commit the mass shooting minutes before driving there, officials said.",private Facebook message
